taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Genome Size   * assembled	Gene Count   * assembled
640753038	Bacteria	Finished	WFOLLNL proposal	Ochrobactrum anthropi ATCC 49188	DOE Joint Genome Institute JGI	640753038	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	5205777	4952
2554235317	Bacteria	Finished	Lactobacillus fermentum F6	Lactobacillus fermentum F6	Tianjin Biochip	2554235317	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	2064620	2079
641228502	Bacteria	Finished	Renibacterium salmoninarum ATCC 33209	Renibacterium salmoninarum ATCC 33209	Integrated Genomics	641228502	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Renibacterium	3155250	3558
2651869769	Bacteria	Finished	Mycoplasma flocculare ATCC 27399	Mycoplasma flocculare ATCC 27399	University of Michigan	2651869769	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	778866	629
637000028	Bacteria	Finished	Bartonella sequencing, Uppsala University	Bartonella quintana Toulouse	Uppsala University	637000028	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	1581384	1359
641522609	Bacteria	Finished	4 Burkholderia	Burkholderia cenocepacia MC03	DOE Joint Genome Institute JGI	641522609	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	7971389	7169
649633076	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Nitratifractor salsuginis E9I371, DSM 16511	DOE Joint Genome Institute JGI	649633076	Proteobacteria	Epsilonproteobacteria	Campylobacterales	unclassified	Nitratifractor	2101285	2173
637000305	Bacteria	Finished	Streptomyces coelicolor A32	Streptomyces coelicolor A32	Wellcome Trust Sanger Institute	637000305	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	9054847	8325
648028034	Bacteria	Finished	CSP_787681, Stalked bacteria	Hyphomicrobium denitrificans ATCC 51888	DOE Joint Genome Institute JGI	648028034	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	3638969	3600
637000137	Bacteria	Finished	Roseobacter Clade Strains	Jannaschia sp. CCS1	DOE Joint Genome Institute JGI	637000137	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	4404049	4339
646862343	Bacteria	Finished	Staphylococcus aureus aureus ST398	Staphylococcus aureus aureus ST398	University Medical Center Utrecht	646862343	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2885367	2787
643692053	Bacteria	Finished	Vibrio cholerae M662	Vibrio cholerae sv. O1 M662	Nankai University	643692053	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	3938905	3812
2636415400	Bacteria	Finished	Francisella tularensis tularensis Schu_S4 Genome sequencing	Francisella tularensis tularensis SCHU S4	Los Alamos National Laboratory	2636415400	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	1892789	2082
637000356	Bacteria	Finished	Zymomonas mobilis mobilis ZM4	Zymomonas mobilis mobilis ZM4	Macrogen	637000356	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	2056416	2065
651053071	Bacteria	Finished	Staphylococcus lugdunensis N920143	Staphylococcus lugdunensis N920143	Wellcome Trust Sanger Institute	651053071	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2595888	2497
2521172711	Bacteria	Finished	Enterococcus hirae ATCC 9790	Enterococcus hirae ATCC 9790	Microsynth AG Switzerland	2521172711	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	2856440	2844
2540341113	Bacteria	Finished	Tepidanaerobacter acetatoxydans Re1	Tepidanaerobacter acetatoxydans Re1	Swedish University of Agricultural Sciences	2540341113	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Tepidanaerobacter	2761826	3106
2654587534	Bacteria	Finished	Complete Genome sequencing and assembly of Yersinia strains for phylogenetic analysis and development of detection assays	Yersinia pseudotuberculosis PB1/+	Los Alamos National Laboratory	2654587534	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	4765387	4278
637000185	Bacteria	Finished	Mycoplasma suis KI_3806	Mycoplasma synoviae 53	Federal University of Rio Grande do Sul, Laboratorio Nacional de Computacao Cientifica	637000185	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	799476	732
649633050	Bacteria	Finished	Haemophilus influenzae F3031	Haemophilus influenzae F3031	Wellcome Trust Sanger Institute	649633050	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	1985832	1850
2636415642	Bacteria	Finished	Escherichia coli	Escherichia coli KO11	DOE Joint Genome Institute JGI	2636415642	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5029323	4946
639633040	Bacteria	Finished	Mycobacterium bovis BCG Pasteur 1173P2	Mycobacterium bovis BCG Pasteur 1173P2	Animal Health and Veterinary Laboratories Agency AHVLA, Institut Pasteur	639633040	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4374522	4048
643692022	Bacteria	Finished	Escherichia coli genome sequencing  Genoscope	Escherichia fergusonii UMN026, ATCC 35469	CEA Genoscope	643692022	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	4643861	4498
637000242	Bacteria	Finished	Rickettsia bellii RML369C	Rickettsia bellii RML369C	Centre National de la Recherche Scientifique CNRS	637000242	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	1522076	1470
648028028	Bacteria	Finished	CSP_777079	Gallionella capsiferriformans ES2	DOE Joint Genome Institute JGI	648028028	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Gallionella	3162471	3006
646206252	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Fusobacterium nucleatum animalis 7_1	Broad Institute	646206252	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	2510873	2462
2597490026	Bacteria	Finished	Brucella sequencing project  LANL	Brucella abortus bv. 6 870	Los Alamos National Laboratory	2597490026	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	3281154	3172
637000169	Bacteria	Finished	Mycobacterium bovis AF2122/97	Mycobacterium bovis AF 2122/97	Wellcome Trust Sanger Institute, Institut Pasteur	637000169	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4345492	4014
2663763045	Bacteria	Finished	Hoeflea phototrophica DFL43	Hoeflea phototrophica DFL43	J. Craig Venter Institute JCVI	2663763045	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	4468465	4295
2558860195	Bacteria	Finished	Buchnera aphidicola str. G002	Buchnera aphidicola G002	University of Miami	2558860195	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	651316	607
2554235327	Bacteria	Finished	Analysis of Chlamydia trachomatis strains,Oregon State Univ	Chlamydia trachomatis RCL2s46	Oregon State University	2554235327	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1038817	968
651053054	Bacteria	Finished	Neisseria meningitidis WUE 2594	Neisseria meningitidis sv.A WUE 2594	Bielefeld University	651053054	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2227255	2008
2547132073	Bacteria	Finished	Clostridium botulinum V891	Clostridium botulinum V891	National Veterinary Institute SVA, Sweden	2547132073	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	3138947	3719
637000090	Bacteria	Finished	Dehalococcoides sp. CBDB1	Dehalococcoides mccartyi CBDB1	Max Planck Institute	637000090	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	1395502	1517
642555153	Bacteria	Finished	CSP_777079	Rhodopseudomonas palustris TIE1	DOE Joint Genome Institute JGI	642555153	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	5744041	5377
651053027	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Gardnerella vaginalis HMP9231	J. Craig Venter Institute JCVI	651053027	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	1726519	1370
2505313015	Bacteria	Finished	DOEM_782008	Lactobacillus buchneri NRRL B30929	DOE Joint Genome Institute JGI	2505313015	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	2588309	2541
2597490111	Bacteria	Finished	Anthrax genome sequencing project  LANL	Bacillus anthracis Vollum	Los Alamos National Laboratory	2597490111	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	5506189	5839
2518645563	Bacteria	Finished	Mycoplasma gallisepticum F	Mycoplasma gallisepticum NY01_2001.04751P	University of Connecticut	2518645563	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	965525	798
2773857889	Bacteria	Finished	Next Generation Sequencing to identify antibiotic resistant genes among clinical isolates of UTI candidates from Lahore, Pakistan.	Citrobacter sp. 30_2	Rehman Medical Institute	2773857889	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	4945242	4825
2639763037	Bacteria	Finished	Borrelia afzelii K78	Borrelia afzelii K78	MWGBiotech	2639763037	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	1309078	1288
650377948	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Halanaerobium praevalens GSL, DSM 2228	DOE Joint Genome Institute JGI	650377948	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	2309262	2180
646311915	Bacteria	Finished	Clostridium difficile R20291	Clostridioides difficile R20291	Wellcome Trust Sanger Institute	646311915	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	4191339	3599
649633009	Bacteria	Finished	Bacillus atropheus genome sequencing Transformational Medical Technologies Program US Army	Bacillus atrophaeus 1942	U.S. Army Edgewood Chemical Biological Center	649633009	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4168266	4282
646862334	Bacteria	Finished	Mycoplasma gallisepticum NY01_2001.04751P	Mycoplasma gallisepticum Rhigh	University of Connecticut	646862334	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	1012027	805
650377950	Bacteria	Finished	Genome sequencing of Helicobacter pylori, Washington University Medical School	Helicobacter pylori India7	Washington University in St. Louis	650377950	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	1675918	1642
2663762974	Bacteria	Finished	Human Microbiome Project HMP Reference Genomes	Fusobacterium nucleatum subsp. animalis 21_1A	Broad Institute	2663762974	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	2154007	2088
637000141	Bacteria	Finished	Lactobacillus plantarum WCFS1	Lactobacillus plantarum WCFS1	Greenomics, NIZO Food Research	637000141	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	3348625	3230
2511231217	Bacteria	Finished	Whole genome sequences of three Treponema pallidum ssp. pertenue strains	Treponema pallidum pertenue CDC2	Baylor College of Medicine	2511231217	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	1139744	1121
642555145	Bacteria	Finished	Orientia tsutsugamushi Ikeda	Orientia tsutsugamushi sv. Gilliam Ikeda	University of Tokyo, Kitasato University	642555145	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Orientia	2008987	2004
2588253749	Bacteria	Finished	Escherichia coli B7A Genome sequencing	Escherichia coli B7A	Shanghai Jiao Tong University	2588253749	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	5230440	5492
2511231132	Bacteria	Finished	Whole genome sequences of three Treponema pallidum ssp. pertenue strains	Treponema pallidum pertenue SamoaD	Baylor College of Medicine	2511231132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	1139330	1121
2687453346	Bacteria	Finished	Neisseria gonorrhoeae Genome sequencing and assembly  CDC	Neisseria gonorrhoeae sv. IB1 35/02	Centers for Disease Control and Prevention	2687453346	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2173235	2233
2511231153	Bacteria	Finished	Genome Sequencing of Corynebacterium pseudotuberculosis  Rede Paraense de Genomica e Proteomica, Brazil	Corynebacterium pseudotuberculosis sv. II CIP52.97	Rede Paraense de Genomica e Proteomica	2511231153	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2320595	2119
2511231085	Bacteria	Finished	Vibrio cholerae serotype O1 2010EL1786	Vibrio cholerae sv. O1 2010EL1786	Centers for Disease Control and Prevention CDC, USA	2511231085	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	4077740	3946
2541047086	Bacteria	Finished	Bacillus velezensis UCMB5033	Bacillus velezensis UCMB5033	Uppsala University	2541047086	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	4071167	4060
2518645527	Bacteria	Finished	Facultative Metalreducing Gamma proteobacteria	Shewanella amazonensis SB2B	DOE Joint Genome Institute JGI	2518645527	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	4306142	3792
637000274	Bacteria	Finished	Staphylococcus aureus aureus MRSA252	Staphylococcus aureus aureus MRSA252	Wellcome Trust Sanger Institute	637000274	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2902619	2844
644736369	Bacteria	Finished	Flavobacterium johnsoniae	Flavobacterium johnsoniae UW101, ATCC 17061	DOE Joint Genome Institute JGI	644736369	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	6096872	5099
2511231070	Bacteria	Finished	Mycobacterium tuberculosis sequencing Broad Institute	Mycobacterium tuberculosis KZN 4207 DS	Broad Institute	2511231070	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	4394985	4043
637000156	Bacteria	Finished	Basfia succiniciproducens MBEL55E	Mannheimia succiniciproducens MBEL55E	Korea Advanced Institute of Science and Technology	637000156	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Basfia	2314078	2476
637000309	Bacteria	Finished	Prochlorococcus sp. CC9311	Synechococcus sp. CC9311	J. Craig Venter Institute JCVI	637000309	Cyanobacteria	unclassified	Synechococcales	Synechococcaceae	Synechococcus	2606748	2951
2630968455	Bacteria	Finished	Corynebacterium marinum DSM 44953	Corynebacterium marinum DSM 44953 Genome sequencing	Center for Biotechnology CeBiTec, Bielefeld Univeristy	2630968455	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2729219	2611
650377977	Bacteria	Finished	Streptococcus pneumoniae INV200 ST 9, serotype 14	Streptococcus pneumoniae INV200 ST 9, serotype 14	Wellcome Trust Sanger Institute	650377977	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2093317	1999
649633072	Bacteria	Finished	Mycoplasma fermentans M64	Mycoplasma fermentans M64	National Yang Ming University	649633072	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	1118751	1091
637000337	Bacteria	Finished	Vibrio vulnificus YJ016	Vibrio vulnificus YJ016	National Yang Ming University	637000337	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	5260086	5202
648231702	Bacteria	Finished	Corynebacterium pseudotuberculosis 1002	Corynebacterium pseudotuberculosis sv. Ovis 1002	Federal University of Minas Gerais	648231702	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	2335112	2117
2558860206	Bacteria	Finished	Granulibacter bethesdensis CGDNIH	Granulibacter bethesdensis CGDNIH4	Integrated Genomics	2558860206	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter	2715337	2681
644736377	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Kangiella koreensis SW125, DSM 16069	DOE Joint Genome Institute JGI	644736377	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	2852073	2694
649633052	Bacteria	Finished	Halanaerobium sp. SLHP Sequencing	Halanaerobium hydrogenoformans	DOE Joint Genome Institute JGI	649633052	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	2613117	2463
640069329	Bacteria	Finished	Saccharopolyspora erythraea NRRL 2338 white	Saccharopolyspora erythraea NRRL 2338	University of Cambridge	640069329	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	8212805	7290
2558860180	Bacteria	Finished	Lactobacillus helveticus H9	Lactobacillus helveticus H9	Tianjin Biochip	2558860180	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	1871119	1767
637000343	Bacteria	Finished	Xanthomonas campestris pv campestris 8004	Xanthomonas campestris pv. campestris 8004	Chinese Academy of Science, Institute of Microbiology	637000343	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	5148708	4346
2561511124	Bacteria	Finished	Borrelia hermsii DAH	Borrelia hermsii DAH	National Institute of Allergy and Infectious Diseases	2561511124	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	1066225	911
644736358	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Eggerthella lenta VPI 0255, DSM 2243	DOE Joint Genome Institute JGI	644736358	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Eggerthella	3632260	3184
637000153	Bacteria	Finished	Comparative genomics of Listeria species	Listeria monocytogenes sv. 1/2a EGDe	ANRT	637000153	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	2944528	2991
644736407	Bacteria	Finished	Streptococcus suis BM407	Streptococcus suis BM407	Wellcome Trust Sanger Institute	644736407	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	2170808	2024
648276628	Bacteria	Finished	Chlamydia muridarum MopnTet14 mopn14	Chlamydia muridarum MopnTet14 mopn14	Oregon State University	648276628	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1088736	989
651053015	Bacteria	Finished	Chlamydia psittaci Genome sequencing Univ of Maryland School of Medicine	Chlamydia psittaci 6BC	University of Maryland School of Medicine	651053015	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	1179220	1050
637000075	Bacteria	Finished	Halomonas elongata Sequencing	Chromohalobacter salexigens 1H11, DSM 3043	DOE Joint Genome Institute JGI	637000075	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	3696649	3412
646564524	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Coraliomargarita akajimensis DSM 45221	DOE Joint Genome Institute JGI	646564524	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	3750771	3191
2511231062	Bacteria	Finished	Rickettsia japonica YH	Rickettsia japonica YH	University of Tokyo, Yamaguchi University	2511231062	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	1283087	1009
2509276061	Bacteria	Finished	GEBAPCC	Pleurocapsa sp. PCC 7327	DOE Joint Genome Institute JGI	2509276061	Cyanobacteria	unclassified	Pleurocapsales	Hyellaceae	Pleurocapsa	4986817	4667
644736330	Bacteria	Finished	Bifidobacterium animalis lactis DSM 10140	Bifidobacterium animalis lactis DSM 10140	Pennsylvania State University, Danisco Inc., Danisco France SAS	644736330	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	1938483	1629
2687453556	Bacteria	Finished	Mycobacterium smegmatis genome sequencing	Mycobacterium smegmatis MC2 155	Indian Institute of Science Education and Research	2687453556	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	6988269	6730
643348564	Bacteria	Finished	LGT in Methylobacteria Proposal  0165051130	Methylobacterium nodulans ORS 2060	DOE Joint Genome Institute JGI	643348564	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	8839022	8885
639633016	Bacteria	Finished	Campylobacter fetus fetus 8240	Campylobacter fetus fetus 8240	J. Craig Venter Institute JCVI	639633016	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1773615	1823
651053002	Bacteria	Finished	Bacillus amyloliquefaciens TA208	Bacillus amyloliquefaciens TA208	Beijing Genomics Institute BGI	651053002	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	3937511	4177
640069305	Bacteria	Finished	Burkholderia pseudomallei 1106a	Burkholderia pseudomallei 1106a	J. Craig Venter Institute JCVI	640069305	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	7089249	7278
648028042	Bacteria	Finished	CSP_787436, Micromonosporas	Micromonospora aurantiaca ATCC 27029	DOE Joint Genome Institute JGI	648028042	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	7025559	6360
2561511152	Bacteria	Finished	Bacillus thuringiensis YBT1518	Bacillus thuringiensis YBT1518	Huazhong Agricultural University	2561511152	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	6672921	6877
650377918	Bacteria	Finished	Buchnera aphidicola TLW03	Buchnera aphidicola TLW03	University of York	650377918	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	641770	608
651053049	Bacteria	Finished	Neisseria meningitidis genome sequencing, Univ of Maryland, School of Medicine / IGS	Neisseria meningitidis H44/76	University of Maryland School of Medicine	651053049	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	2240883	2032
637000004	Bacteria	Finished	Alcanivorax borkumensis SK2	Alcanivorax borkumensis SK2	Bielefeld University	637000004	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	3120143	2817
2597490314	Bacteria	Finished	Escherichia coli BW25113 Whole Genome sequencing	Escherichia coli BW25113	University of Sherbrooke	2597490314	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	4631469	4497
2585428136	Bacteria	Finished	Snodgrassella alvi	Snodgrassella alvi wkB2	Yale School of Medicine	2585428136	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	2527978	2370
643692035	Bacteria	Finished	Salmonella enterica enterica sv. Enteritidis CDC_2010K_5443	Salmonella enterica sv. Paratyphi C RKS4594	Peking University	643692035	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	4888494	4743
2512564088	Bacteria	Finished	Mycoplasma genitalium genome sequencing and comparison	Mycoplasma genitalium M2321 Second Assembly Apr12	Louisiana State University	2512564088	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	579977	588
639633021	Bacteria	Finished	Clostridium novyi NT	Clostridium novyi NT	Howard Hughes Medical Institute, Johns Hopkins Kimmel Comprehensive Cancer Center	639633021	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	2547720	2485
641522653	Bacteria	Finished	Streptomyces griseus griseus NBRC 13350	Streptomyces griseus griseus NBRC 13350	University of Tokyo	641522653	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	8545929	7222
641522637	Bacteria	Finished	Lysinibacillus sphaericus C341	Lysinibacillus sphaericus sv. H5a5b C341	Beijing Genomics Institute BGI	641522637	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	4817463	4887
640427101	Bacteria	Finished	Acidiphilium cryptum JF5	Acidiphilium cryptum JF5	DOE Joint Genome Institute JGI	640427101	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	3963080	3701
2563366554	Bacteria	Finished	Candidatus Carsonella ruddii DC	Candidatus Carsonella ruddii DC	RIKEN	2563366554	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Carsonella	174014	238
637000160	Bacteria	Finished	Mesorhizobium sp. BNC1	Chelativorans sp. BNC1	DOE Joint Genome Institute JGI	637000160	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Chelativorans	4935185	4694
2506783006	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Niabella soli JS138, DSM 19437	DOE Joint Genome Institute JGI	2506783006	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Niabella	4697343	3931
642555171	Bacteria	Finished	Placeholder for Acetobacter aceti	Yersinia pseudotuberculosis sv. IB PB1/+	DOE Joint Genome Institute JGI	642555171	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	4765431	4342
2619618830	Bacteria	Finished	Dehalogenimonas alkenigignens IP33	Dehalogenimonas alkenigignens IP33	Chunlab, Inc	2619618830	Chloroflexi	Dehalococcoidia	unclassified	unclassified	Dehalogenimonas	1849792	1984
639633020	Bacteria	Finished	Chlorobia, 8 species	Chlorobium phaeobacteroides DSM 266	DOE Joint Genome Institute JGI	639633020	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	3133902	2805
650377920	Bacteria	Finished	Campylobacter jejuni jejuni S3	Campylobacter jejuni jejuni S3	University of Arizona	650377920	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	1724586	1836
648028002	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea GEBA	Acetohalobium arabaticum Z7288, DSM 5501	DOE Joint Genome Institute JGI	648028002	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Acetohalobium	2469596	2438
641228475	Bacteria	Finished	Arsenic/Bacillus/Clostridium	Alkaliphilus oremlandii OhILAs	DOE Joint Genome Institute JGI	641228475	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	3123558	2951
637000086	Bacteria	Finished	Coxiella burnetii Nine Mile phase I / RSA 493	Coxiella burnetii Nine Mile phase I / RSA 493	J. Craig Venter Institute JCVI	637000086	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	2032674	2175
639633003	Bacteria	Finished	Acidovorax genus	Acidovorax sp. JS42	DOE Joint Genome Institute JGI	639633003	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	4585154	4395
637000279	Bacteria	Finished	Staphylococcus aureus aureus NCTC 8325	Staphylococcus aureus aureus NCTC 8325	University of Oklahoma	637000279	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	2821361	3006
2504643013	Bacteria	Finished	GEBAPCC	Crinalium epipsammum PCC 9333	DOE Joint Genome Institute JGI	2504643013	Cyanobacteria	unclassified	Oscillatoriales	Gomontiellaceae	Crinalium	5620407	5059
651053062	Bacteria	Finished	Ralstonia solanacearum Po82	Ralstonia solanacearum Po82	Chinese Academy of Agricultural Sciences	651053062	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	5430263	5080
2684623200	Bacteria	Finished	Fitness and diet responsiveness simultaneously defined in multiple Bacteroides strains in vivo	Bacteroides ovatus ATCC 8483	Washington University in St. Louis	2684623200	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	6472489	5013
